date,state,temp,hot_temp,maxtemp,mintemp,humidity,gust_speed_m_s,wind_speed_m_s,min_rainfall_mm,max_rainfall_mm
09-01-2024,Jharkhand,19.23,23.96,23.14,15.3,60.4,6.06,3.09,0,0
09-01-2024,Karnataka,21.41,22.79,22.69,18.8,66.1,5.16,3.35,0,0
09-01-2024,Kerala,20.46,24.58,24.21,16.36,71.1,4.63,2.52,0,0
09-01-2024,Madhya Pradesh,17.96,21.19,19.9,12.71,33.1,7.87,4.97,0,0
09-01-2024,Maharashtra,22.87,28.72,27.59,18.46,62,8.12,4.2,0,0
09-01-2024,Manipur,15.03,18.37,18.25,11.09,83.1,7.52,4.53,0,0
09-01-2024,Meghalaya,17.3,22.27,21.48,14.83,79,8.29,3.91,0,0
09-01-2024,Mizoram,16.75,21.57,19.72,15.16,88.3,2.28,1.17,12.54,50.2
09-01-2024,Nagaland,16.16,19.23,18.61,9.6,89.7,7.27,5.29,0,0
09-01-2024,Odisha,19.49,24.46,23.54,17.59,73.5,9.28,4.73,0,0
09-01-2024,Punjab,6.81,10.82,9.56,2.57,44.7,6.55,4.01,0,0
09-01-2024,Rajasthan,20.44,25.06,24.71,13.23,45,2.81,1.67,0,0
09-01-2024,Sikkim,8.11,12.09,11.83,4.83,50.9,6.11,3.51,0,0
09-01-2024,Tamil Nadu,23.52,26.76,26.57,16.9,65.8,3.78,2.61,0.2,1.16
09-01-2024,Telangana,24.1,29.19,28.76,20.59,63.5,3.55,2.01,0,0
09-01-2024,Tripura,14.98,18.02,16.9,10.26,83.3,6.56,3.04,0,0
09-01-2024,Uttar Pradesh,20.26,21.38,21.1,16.6,61.1,13.08,8.87,0,0
09-01-2024,Uttarakhand,8.8,14.04,12.88,4.17,67.3,2.12,1.46,0,0
09-01-2024,West Bengal,19.76,22.78,22.16,16.38,70.9,9.09,5.15,0.01,0.62
09-01-2024,Andaman and Nicobar Islands,22.22,26.86,26.23,19.39,75.6,1.39,0.75,0,0
09-01-2024,Chandigarh,6.88,10.04,9.66,3.98,55.7,7.75,4.3,0,0
09-01-2024,Dadra and Nagar Haveli and Daman and Diu,25.83,27.97,26.53,20.2,68,1.95,1.17,0,0
09-01-2024,Delhi,8.13,14.54,14.29,3.75,53,2.97,2.08,0,0
09-01-2024,Jammu and Kashmir,6.29,9.15,8.25,2.49,38.9,5.22,3.97,0,0
09-01-2024,Ladakh,7.06,11.01,9.64,0.01,48.4,6.56,5.01,0,0
09-01-2024,Lakshadweep,25.31,29.97,28.97,20.77,57.5,6.37,3.16,0,0
09-01-2024,Puducherry,23.67,28.23,26.81,19.8,68.9,4.54,2.24,0,0
10-01-2024,Andhra Pradesh,22.5,27.95,27.12,17.75,71.1,3.41,2.49,0,0
10-01-2024,Arunachal Pradesh,16.79,22.3,21.91,14.41,72.5,1.16,0.85,0,0
10-01-2024,Assam,20.49,25.04,23.66,14.56,78.7,9.52,7.3,0,0
10-01-2024,Bihar,19.14,25.5,24.45,13.04,69.5,8.17,4.62,0.75,4.23
10-01-2024,Chhattisgarh,19.19,23.19,22.11,14.75,61.2,7.46,4.06,0,0
10-01-2024,Goa,23,28.67,27.63,20.55,85.9,4.8,3.11,1.51,13.96
10-01-2024,Gujarat,16.91,19.69,18.76,12.86,37.1,10.57,5.58,0,0
10-01-2024,Haryana,6.23,11.7,10.84,3.87,54.7,1.45,0.94,0,0
10-01-2024,Himachal Pradesh,8.97,11.37,11.26,3.92,58.7,10.76,5.38,0,0
10-01-2024,Jharkhand,19.62,22.51,21.98,13.47,64.6,5.23,2.9,0.38,4.64
10-01-2024,Karnataka,23.88,27.98,26.98,18.78,71.9,5.91,4.34,0,0
10-01-2024,Kerala,20.23,24.83,24.64,15.31,68.5,6.88,3.43,0,0
10-01-2024,Madhya Pradesh,18.08,24.05,22.88,16.05,48,7.58,4.2,0,0
10-01-2024,Maharashtra,21.95,26.64,25.75,16.38,60.1,5.55,2.87,0,0
10-01-2024,Manipur,20.14,25.26,24.24,18.24,67.4,8.48,4.63,10.87,54.14
10-01-2024,Meghalaya,18.33,21.67,21.64,14.33,86.7,10.25,5.44,0,0
10-01-2024,Mizoram,18.05,21.35,20.32,15.86,77.6,12.88,6.78,0,0
10-01-2024,Nagaland,18.27,24.46,23.36,13,74.1,14.97,9.01,1.11,5.98
10-01-2024,Odisha,19.63,23.32,22.57,15.85,62.3,8.06,3.85,0,0
10-01-2024,Punjab,5.62,8.94,7.76,0.68,50.2,11.23,5.11,1.53,10.08
10-01-2024,Rajasthan,17.18,22.8,22.11,13.36,37.1,8.83,4.12,0,0
10-01-2024,Sikkim,7.54,10.64,10.24,3.8,50.8,0.7,0.5,0,0
10-01-2024,Tamil Nadu,22.58,24.47,24.03,19.27,76.3,2.37,1.67,0,0
10-01-2024,Telangana,21.62,27.34,26.76,19.33,72,7.32,5.09,0.22,2.2
10-01-2024,Tripura,16.64,20.62,19.71,12.19,96.2,6.39,4.13,0,0
10-01-2024,Uttar Pradesh,18.18,22.93,21.58,15.43,56.7,5.63,3.29,0,0
10-01-2024,Uttarakhand,5.84,12.63,11.54,0.62,57.2,8.65,4.21,0,0
10-01-2024,West Bengal,15.19,19.12,18.35,9.92,56.6,5.91,3.41,0,0
10-01-2024,Andaman and Nicobar Islands,25.73,30.59,30.37,22.28,69.5,8.92,6.31,1.28,22.47
10-01-2024,Chandigarh,6.35,14.27,13.07,4.2,42.4,9.58,5.05,0,0
10-01-2024,Dadra and Nagar Haveli and Daman and Diu,21,25.22,24.85,18.36,70.7,4.24,2.73,0,0
10-01-2024,Delhi,7.1,11.34,11.14,3.63,51.8,7.79,5.65,0,0
10-01-2024,Jammu and Kashmir,7.71,11.98,11.77,2.93,50.9,4.76,2.28,0,0
10-01-2024,Ladakh,7.52,12.68,11.47,1.49,54.1,2.21,1.37,0,0
10-01-2024,Lakshadweep,24.48,28.31,27.95,21.47,69.6,8.77,5.1,0,0
10-01-2024,Puducherry,22.91,24.99,24.95,16,77,4.13,2.84,0.1,0.88
11-01-2024,Andhra Pradesh,24.3,31.21,28.06,19.54,57.5,13.57,6.6,0,0
11-01-2024,Arunachal Pradesh,17.15,21.14,20.14,14.01,70.9,7.06,4.85,0,0
11-01-2024,Assam,16.42,22.45,21.43,13.23,75.6,9.29,4.86,0,0
11-01-2024,Bihar,18.24,24.12,22.54,14.09,60.7,7.8,4.84,2.35,14.07
11-01-2024,Chhattisgarh,21.12,24.36,22.87,18.88,62,6.91,4.46,0,0
11-01-2024,Goa,24.38,29.16,29.13,22.01,74.3,3.16,2.06,0,0
11-01-2024,Gujarat,17.35,20.44,19.46,14.99,39.7,7.66,4.37,0,0
11-01-2024,Haryana,10.57,14.91,13.62,5.33,60.2,7.74,3.8,0,0
11-01-2024,Himachal Pradesh,7.97,10.27,10.13,6.54,53.4,8.78,4.57,0,0
11-01-2024,Jharkhand,17.65,20.89,20.56,14.9,66.4,10.26,6.58,0,0
11-01-2024,Karnataka,24.32,26.53,25.87,22.13,70.7,3.56,1.68,0,0
11-01-2024,Kerala,24.45,30.74,29.45,17.59,68.7,8.05,5.05,1.52,3.65
11-01-2024,Madhya Pradesh,16.16,23.71,22.55,9.88,40.4,5.55,3.12,0,0
11-01-2024,Maharashtra,20.34,23.05,22.35,15.84,48.6,2.63,1.95,0.58,2.84
11-01-2024,Manipur,14.69,20.39,18.97,13.48,82.6,7.4,4.28,0,0
11-01-2024,Meghalaya,19.31,22.61,22.19,16.93,79.6,3.41,1.97,0,0
11-01-2024,Mizoram,16.23,19.25,18.17,11.51,75.2,0.79,0.5,0,0
11-01-2024,Nagaland,17.84,24.18,23.69,13.88,73.1,5.55,2.94,0,0
11-01-2024,Odisha,21.66,26.13,25.75,17.86,66.6,4,1.87,0,0
11-01-2024,Punjab,6.44,10.67,9.18,5.72,57.4,7.9,4.27,0,0
11-01-2024,Rajasthan,17.35,20.78,20.51,14.96,46.9,7.93,5.82,0,0
11-01-2024,Sikkim,6.15,9.86,9.23,3.95,55.9,8.04,5.33,0,0
11-01-2024,Tamil Nadu,23.55,28.4,26.74,17.5,78.8,4.43,2.49,0,0
11-01-2024,Telangana,25.84,29.7,28.74,22.29,70.9,11.86,5.76,0,0
11-01-2024,Tripura,18.55,22.31,21.8,13.57,94.1,0.79,0.5,0,0
11-01-2024,Uttar Pradesh,19.47,23.25,22.86,13.21,67.8,2.79,1.38,0,0
11-01-2024,Uttarakhand,9.25,12.78,12.19,5.14,62.7,7.69,5.46,0,0
11-01-2024,West Bengal,19.35,21.65,21.47,16.42,51.5,8.33,5.77,0.44,2.29
11-01-2024,Andaman and Nicobar Islands,22.25,26.63,24.84,16.67,72.1,3.17,2.4,0,0
11-01-2024,Chandigarh,7.71,12.03,10.79,3.92,43.5,7.79,5.87,0,0
11-01-2024,Dadra and Nagar Haveli and Daman and Diu,23.07,28.23,26.53,21.67,68.2,6.65,4.3,0,0
11-01-2024,Delhi,7.68,11.34,10.86,2.41,54.4,4.95,2.41,0,0
11-01-2024,Jammu and Kashmir,5.56,8.46,8.2,1.72,60.1,3.9,2.84,0,0
11-01-2024,Ladakh,1.6,4.83,4.65,-0.84,47.6,6.71,3.7,0,0
11-01-2024,Lakshadweep,21.82,26.25,25.87,18.51,63.1,0.96,0.5,0.12,1.02
11-01-2024,Puducherry,23.86,26.6,26,19.08,68.1,6.93,4.6,0,0
12-01-2024,Andhra Pradesh,24.21,27.72,26.34,19.44,67.7,8.11,5.63,0,0
12-01-2024,Arunachal Pradesh,19.67,22.48,21.8,16.23,83.6,10.02,5.51,0,0
12-01-2024,Assam,16.64,19.81,17.95,14.61,69,3.77,2.09,0,0
12-01-2024,Bihar,20.12,25.25,24.28,13.92,69,3.36,2.2,0,0
12-01-2024,Chhattisgarh,18.94,25.33,23.52,13.59,69.7,9.36,5.15,0,0
12-01-2024,Goa,24.19,26.94,26.77,19.09,78.7,2.23,1.13,13.21,45.36
12-01-2024,Gujarat,18.65,23.64,23.09,14.71,27.8,2.82,1.57,0,0
12-01-2024,Haryana,10.12,15.74,14.83,8,60.6,4.8,3.52,0,0
12-01-2024,Himachal Pradesh,11.84,14.04,13.34,6.26,59.6,6.72,4.29,0,0
12-01-2024,Jharkhand,17.13,22.54,21.36,12.69,71.3,6.52,4.16,0.07,1.14
12-01-2024,Karnataka,23.11,29.56,28.06,16.5,62.5,0.71,0.5,0,0
12-01-2024,Kerala,24.12,28.42,26.7,19.69,66.1,3.67,2.82,0,0
12-01-2024,Madhya Pradesh,18.57,21.32,20.51,15.7,38.2,6.33,4.6,0,0
12-01-2024,Maharashtra,24.74,29.97,29.94,23.12,56.4,4.15,2.99,0,0
12-01-2024,Manipur,16.03,20.94,19.49,11.62,80.5,3.92,2.49,0,0
12-01-2024,Meghalaya,18.97,24.25,23.92,13.26,77.6,3.37,1.85,0,0
12-01-2024,Mizoram,17.73,23.28,22.48,12.51,86.5,7.11,4.84,9.79,70.94
12-01-2024,Nagaland,16.5,20.71,20.5,12.58,86.7,10.57,7.68,2.41,33.62
12-01-2024,Odisha,16.83,22.99,22.69,12.86,58.5,10.16,5.01,0,0
12-01-2024,Punjab,7.11,10.14,9.65,1.06,68,8.24,4.58,0,0
12-01-2024,Rajasthan,16.41,20.72,19.46,12.64,46.1,9.45,5.7,0,0
12-01-2024,Sikkim,4.57,6.29,5.36,2.33,49.1,4.53,3.34,0,0
12-01-2024,Tamil Nadu,23.45,25.89,25.45,19.42,65.9,3.83,1.83,0,0
12-01-2024,Telangana,22.41,29.81,27.81,20.09,65.3,8.23,3.81,0,0
12-01-2024,Tripura,18.07,24.78,24.5,14.88,88.9,3.31,2,1.42,12.31
12-01-2024,Uttar Pradesh,23.66,30,28.59,19.34,66.6,4.44,2.48,0,0
12-01-2024,Uttarakhand,8.23,12.22,11.9,6.6,54.6,5.68,3.36,0,0
12-01-2024,West Bengal,19.36,25.21,24.65,11.96,67.9,7.01,4.53,0,0
12-01-2024,Andaman and Nicobar Islands,23.32,24.66,23.78,18.3,73.7,14.57,7.18,0,0
12-01-2024,Chandigarh,5.47,8.78,8.48,-1.52,51.7,5.95,3.24,0,0
12-01-2024,Dadra and Nagar Haveli and Daman and Diu,20.82,24.44,23.68,17.73,70.6,7.78,4.25,0,0
12-01-2024,Delhi,7.14,13.76,12.3,2.47,57.8,9.91,5.92,0,0
12-01-2024,Jammu and Kashmir,10.77,15.37,15.34,5.91,47.3,5.45,4.03,0,0
12-01-2024,Ladakh,6.93,12.46,12.34,1.89,54.3,2.97,2.05,0,0
12-01-2024,Lakshadweep,21.98,24.44,23.97,18.17,52.4,11.83,7.2,0,0
12-01-2024,Puducherry,22.87,26.91,24.97,16.33,70.9,11.56,5.34,0.01,0.64
13-01-2024,Andhra Pradesh,26.55,32.06,30.77,23.29,60.2,6.03,3.72,0,0
13-01-2024,Arunachal Pradesh,17.64,21.49,21.29,14.14,75.3,4.8,3.68,0,0
13-01-2024,Assam,15.06,21.29,20.68,15.02,80.7,8.63,4.41,0,0
13-01-2024,Bihar,15.85,20.09,18.67,10.92,56.6,17.6,8.26,0.12,1.29
13-01-2024,Chhattisgarh,19.73,23.32,23.29,16.48,61.9,4.96,3.39,0,0
13-01-2024,Goa,24.67,27.37,27.12,18.1,77.6,9.06,4.36,2.57,12.54
13-01-2024,Gujarat,18.71,23.44,22.4,14.7,35,2.45,1.7,0,0
13-01-2024,Haryana,6.02,11.94,11.16,3.78,51.9,10.1,5.56,0,0
13-01-2024,Himachal Pradesh,3.41,10.04,10,1.45,57,10.25,5.67,0,0
13-01-2024,Jharkhand,17.23,22.66,21.47,10.56,70,4.3,3.03,0,0
13-01-2024,Karnataka,27.16,33.14,32.83,25.37,70.7,5.44,3.5,0,0
13-01-2024,Kerala,22.36,26.2,25.93,18.9,69.6,8.39,5.03,0,0
13-01-2024,Madhya Pradesh,21.76,26.58,25.22,17.69,41.1,9.71,5.76,0,0
13-01-2024,Maharashtra,20.35,24.48,24.03,15.11,55.3,3.73,2.37,0,0
13-01-2024,Manipur,15.71,17.71,17.35,8.92,81.2,1.27,0.82,0,0
13-01-2024,Meghalaya,17.23,23.07,22.33,11.46,86,13.24,6.93,0,0
13-01-2024,Mizoram,18.42,23.33,22.7,14.96,82.7,5.49,2.65,0,0
13-01-2024,Nagaland,16.4,19.82,18.54,11.26,84.7,3.05,2.05,0,0
13-01-2024,Odisha,15.31,20.88,19.48,11.03,60.8,10.56,4.87,0,0
13-01-2024,Punjab,8.43,13.51,12.39,5.66,64.7,5.6,3.54,0,0
13-01-2024,Rajasthan,15.31,20.86,20.36,10.17,31.5,4.01,2,0,0
13-01-2024,Sikkim,5.38,10.6,10.49,2.42,48.1,4.84,3.46,0,0
13-01-2024,Tamil Nadu,21.45,26.72,26.14,18.34,74.3,4.77,2.48,0,0
13-01-2024,Telangana,23.53,27.8,25.67,17.68,70.1,2.56,1.62,0,0
13-01-2024,Tripura,17.11,21.98,20.46,12.6,84.7,7.05,4.97,0,0
13-01-2024,Uttar Pradesh,18.88,24.53,23.4,13.16,57.8,6.47,3.13,0,0
13-01-2024,Uttarakhand,9.78,13.7,13.69,6.29,56.3,6.76,3.66,0,0
13-01-2024,West Bengal,21.61,26.01,25.56,17.04,66.9,8.39,4.35,0,0
13-01-2024,Andaman and Nicobar Islands,24.16,28.76,28.09,19.25,69.4,6.78,3.63,0,0
13-01-2024,Chandigarh,6.87,11.75,11.57,3.96,53.2,7.72,3.54,0,0
13-01-2024,Dadra and Nagar Haveli and Daman and Diu,22.59,25.28,24.44,20.47,73.7,6.2,3.53,0,0
13-01-2024,Delhi,8.42,12.31,12.18,5.26,65.5,8.88,6.02,0,0
13-01-2024,Jammu and Kashmir,5.85,8.34,8.15,-0.9,53.3,5.8,3.65,0,0
13-01-2024,Ladakh,9.51,13.66,13,5.47,58.7,1.25,0.96,0,0
13-01-2024,Lakshadweep,22.03,27,26.11,17.01,68.3,4.62,3.28,0,0
13-01-2024,Puducherry,24.1,27.79,26.12,22.33,74.8,6.69,3.31,0,0
14-01-2024,Andhra Pradesh,21.88,29.15,27.66,18.79,70.2,6.83,3.12,0,0
14-01-2024,Arunachal Pradesh,19.68,24.45,23.48,18.12,76.6,1.92,0.94,0,0
14-01-2024,Assam,16.05,19.21,18.27,13.23,72,3.79,2.31,0,0
14-01-2024,Bihar,15.26,19.11,18.74,9.89,63.1,2.54,1.6,0.2,5.37
14-01-2024,Chhattisgarh,17.64,22.5,21.35,11.68,57.5,5.2,3.96,0,0
14-01-2024,Goa,21.98,25.49,25.28,17.66,68.9,1.79,1,0.34,4.96
14-01-2024,Gujarat,20.43,25.53,23.95,15.24,41,1.86,1.35,0,0
14-01-2024,Haryana,5.48,9.92,8.87,1.68,58.3,4.65,3.26,0,0
14-01-2024,Himachal Pradesh,8.75,11.66,11.58,2.96,52.7,6.23,2.9,0,0
14-01-2024,Jharkhand,18.76,23.43,23.29,16.63,56.6,8.42,5.88,0,0
14-01-2024,Karnataka,21.9,27.41,26.81,18.31,65.3,3.11,1.66,0,0
14-01-2024,Kerala,20.92,27.23,26.11,17.65,78.5,4.74,3.24,0,0
14-01-2024,Madhya Pradesh,17.23,23.18,21.69,14.9,40.9,3.73,2.46,0,0
14-01-2024,Maharashtra,18.58,22.53,21.76,16.17,62.8,4.5,3.12,0,0
14-01-2024,Manipur,18.17,21.57,20.7,12.66,89.3,11.58,7.85,5.65,18.7
14-01-2024,Meghalaya,18.05,22.81,22.69,13.68,78.8,6.8,4.04,0,0
14-01-2024,Mizoram,17.29,21.23,20.72,12.49,79,7.46,3.76,0,0
14-01-2024,Nagaland,18.51,21.61,21.05,17.37,86,12.16,6.01,0,0
14-01-2024,Odisha,19.54,24.17,22.37,15.73,59.3,10.39,6.41,0,0
14-01-2024,Punjab,5.81,10.06,10.01,2.91,56.3,9.22,5.32,0,0
14-01-2024,Rajasthan,16.3,21.07,19.7,11.48,39.6,10.44,6.84,0,0
14-01-2024,Sikkim,6.79,11.35,9.98,3.3,57.8,2.69,1.38,0,0
14-01-2024,Tamil Nadu,23,28.41,27.57,17.86,72.3,7.83,5.75,0,0
14-01-2024,Telangana,20.29,24.4,23.38,17.45,77.4,5.02,2.43,0,0
14-01-2024,Tripura,12.67,17.45,16.82,8.03,72.3,7.89,4.43,0,0
14-01-2024,Uttar Pradesh,18.04,21.59,20.84,14.96,58.6,10.47,5.51,0,0
14-01-2024,Uttarakhand,6.72,10.72,10.28,1.57,57.2,7.34,4.06,0,0
14-01-2024,West Bengal,14.86,18.89,17.88,12.51,65.5,8.22,4.14,0,0
14-01-2024,Andaman and Nicobar Islands,22.76,28.56,26.94,20.33,84.8,14.69,9.17,0,0
14-01-2024,Chandigarh,4.37,10.48,8.53,1.19,50.4,0.9,0.5,0,0
14-01-2024,Dadra and Nagar Haveli and Daman and Diu,22.13,23.6,23.15,18.09,66.1,11.21,6.46,2.01,12.42
14-01-2024,Delhi,7.04,10.76,10.42,5.43,54.2,3.88,2.21,0,0
14-01-2024,Jammu and Kashmir,5.29,10.44,8.93,2.3,53.7,3.42,2.56,0,0
14-01-2024,Ladakh,3.54,9.12,9.06,-3.22,48.3,4.17,3,0,0
14-01-2024,Lakshadweep,21.23,25.22,25.06,15.7,76,3.79,2.19,0,0
14-01-2024,Puducherry,26.56,30.23,28.9,24.29,69.8,7.88,5.17,0,0
15-01-2024,Andhra Pradesh,26.59,30.56,30.32,20.87,70.2,8.18,5.97,0,0
15-01-2024,Arunachal Pradesh,13.95,18.54,17.6,8.89,73.9,5.43,2.6,0,0
15-01-2024,Assam,19.46,23.82,23.26,14.25,75.4,7.66,4.87,8.81,41.44
15-01-2024,Bihar,17.36,21.4,21,13.91,62.7,4.38,2.95,0,0
15-01-2024,Chhattisgarh,22.46,24.33,23.66,16.49,65.2,6.01,3.64,0,0
15-01-2024,Goa,20.37,26.51,25.58,16.54,82.4,3.27,1.64,0,0
15-01-2024,Gujarat,18.78,22.41,21.57,14.97,31,3.3,2.1,0,0
15-01-2024,Haryana,8.68,14.19,13.24,4.77,53.2,12.37,5.94,0,0
15-01-2024,Himachal Pradesh,8.31,10.99,10.88,1.97,64.8,4.26,2.83,0.18,0.8
15-01-2024,Jharkhand,16.08,17.98,17.56,11.9,75.1,8.89,5.3,0,0
15-01-2024,Karnataka,22.87,24.08,23.22,19.29,70.9,5.75,3.42,0,0
15-01-2024,Kerala,23.08,28.19,27.16,17.08,69.2,9.48,5.49,0,0
15-01-2024,Madhya Pradesh,16.33,21.38,19.78,15.62,38.5,8.33,4.07,0,0
15-01-2024,Maharashtra,16.08,20.46,19.72,10.36,54.3,3.42,2.41,0,0
15-01-2024,Manipur,16.62,22.44,21.93,13.51,82.8,5.12,3.19,0,0
15-01-2024,Meghalaya,14.5,19.31,17.93,10.65,74.2,7.72,5.27,3.57,14.45
15-01-2024,Mizoram,14.9,20.44,18.87,10.5,65.4,1.05,0.5,0,0
15-01-2024,Nagaland,16,21.82,20.82,14.35,83.4,6.12,3.94,0,0
15-01-2024,Odisha,16.2,20.93,19.83,13.14,47.9,2.7,1.96,0,0
15-01-2024,Punjab,4.22,9.5,8.68,3.01,58.4,13.41,6.84,0,0
15-01-2024,Rajasthan,16.84,21.36,20.73,15.54,45.1,6.43,3.49,0,0
15-01-2024,Sikkim,8.37,15.08,14.11,3.74,55.1,1.34,0.67,0,0
15-01-2024,Tamil Nadu,25.06,28.35,26.69,22.83,67.9,11.12,6.12,0,0
15-01-2024,Telangana,22.48,26.09,25.27,17.43,60.7,6.46,3.8,0,0
15-01-2024,Tripura,20.85,26.56,25.64,16.53,73.5,7.63,3.92,0,0
15-01-2024,Uttar Pradesh,21.3,26.09,24.69,18.63,58.3,10.56,4.87,0,0
15-01-2024,Uttarakhand,5.72,9.7,9.57,4.71,60.6,5.28,3.26,0,0
15-01-2024,West Bengal,17.22,18.74,18.29,13.37,59.2,5.74,3.38,0,0
15-01-2024,Andaman and Nicobar Islands,23.01,28.23,27.9,17.55,76.2,4.92,2.68,0,0
15-01-2024,Chandigarh,6.58,10.78,10.69,3.23,53.7,10.15,5.67,0,0
15-01-2024,Dadra and Nagar Haveli and Daman and Diu,20.14,23.01,22.46,17.33,59.8,2.85,1.75,0,0
15-01-2024,Delhi,7.51,10.94,10.26,2.41,52.2,7.16,3.58,0,0
15-01-2024,Jammu and Kashmir,3.1,6.24,6.11,-2.41,61.8,4.94,3.78,0,0
15-01-2024,Ladakh,5.64,10.95,10.6,3.25,61.2,4.13,2.43,0,0
15-01-2024,Lakshadweep,24.24,29.81,28.56,21.97,71.2,7.88,4.35,0,0
15-01-2024,Puducherry,21.46,23.85,22.48,17.94,71.2,12.38,7.01,0.15,0.73
16-01-2024,Andhra Pradesh,24.4,28.03,27.92,22.41,64.9,3.25,1.52,0,0
16-01-2024,Arunachal Pradesh,16.62,20.58,19.39,12.14,83.5,5.19,2.76,0,0
16-01-2024,Assam,17.32,24.89,23.05,11.85,65,5.05,3.67,0,0
16-01-2024,Bihar,17.49,22.5,21.46,16.2,60.4,3.62,2.6,1.2,6.42
16-01-2024,Chhattisgarh,20.12,24.87,23.97,17.28,61.1,3.22,2.3,0.04,0.74
16-01-2024,Goa,22.65,28.31,26.84,18.87,77.2,4.67,2.38,0,0
16-01-2024,Gujarat,18.2,21.01,20.02,12.36,39,10.61,4.87,0,0
16-01-2024,Haryana,7.03,13.13,12.12,1.04,49.8,4.11,2.53,0,0
16-01-2024,Himachal Pradesh,5.98,9.77,9.03,-0.8,51.2,9.19,4.9,0,0
16-01-2024,Jharkhand,17.97,21.33,20.57,13.9,66.4,0.96,0.5,0,0
16-01-2024,Karnataka,21.95,24.6,24.26,16.57,67.8,5.37,2.92,0,0
16-01-2024,Kerala,22.75,26.42,26.1,17.3,69.5,8.05,5.29,0,0
16-01-2024,Madhya Pradesh,18.54,23.09,22.41,16.91,47.1,6.32,4.57,0,0
16-01-2024,Maharashtra,15.69,18.16,17.66,11.18,57.1,7.66,3.72,0.17,1.11
16-01-2024,Manipur,15.68,17.93,17.8,13.68,84,11.1,5.64,0,0
16-01-2024,Meghalaya,20.14,24.25,22.94,17.87,82.5,5.41,3.69,6.8,37.74
16-01-2024,Mizoram,18.08,23.83,22.76,13.13,85.4,1.64,1.04,0,0
16-01-2024,Nagaland,16.95,20.21,19.9,12.17,76.8,4.05,2.32,0,0
16-01-2024,Odisha,17.24,22.07,20.29,13.23,57.6,6.8,4.72,0,0
16-01-2024,Punjab,8.75,13.21,12.89,5.51,56.4,5.34,3.42,0,0
16-01-2024,Rajasthan,19.15,20.99,20.3,14.68,43,4.14,2.97,0,0
16-01-2024,Sikkim,6.02,11.13,10.1,1.79,49.4,3.83,2.44,0,0
16-01-2024,Tamil Nadu,25,29.2,28.07,22.71,78.1,2.19,1.23,0,0
16-01-2024,Telangana,24.41,30.41,29.67,18.95,77.3,8.68,3.96,0,0
16-01-2024,Tripura,18.77,24.99,23.71,16.41,78.9,7.51,3.75,0,0
16-01-2024,Uttar Pradesh,22.07,24.29,23.93,20.65,66.4,4.52,2.11,0,0
16-01-2024,Uttarakhand,6.34,11.02,9.71,3.67,54.2,6.52,3.07,0,0
16-01-2024,West Bengal,16.34,20.95,20.89,10.17,66.7,4.46,2.95,0,0
16-01-2024,Andaman and Nicobar Islands,25.23,27.86,26.8,21.59,70.9,3.76,1.98,0,0
16-01-2024,Chandigarh,6.12,11.64,10.65,2.71,52,2.74,1.97,0,0
16-01-2024,Dadra and Nagar Haveli and Daman and Diu,22,27.3,26.9,18.38,68.2,6.18,3.69,0,0
16-01-2024,Delhi,5.5,9.67,8.79,0.41,62.4,5.92,3.48,0,0
16-01-2024,Jammu and Kashmir,4.72,8.9,8.88,-1.33,53.8,4.28,2.4,0,0
16-01-2024,Ladakh,8.53,12.51,11.9,2.46,60.6,6.53,3.91,0,0
16-01-2024,Lakshadweep,20.46,26.55,26.16,17.56,64.7,9.77,5.57,0,0
16-01-2024,Puducherry,22.07,27.87,26.82,18.92,63,13.41,7.59,0.43,1.65
17-01-2024,Andhra Pradesh,20.89,26.87,25.31,16.35,66,4.07,2.18,0,0
17-01-2024,Arunachal Pradesh,13.95,18.11,16.8,9.37,75.9,0.74,0.5,0,0
17-01-2024,Assam,13.1,14.08,13.2,7.88,78.6,11.68,6,0,0
17-01-2024,Bihar,15.47,19.59,18.93,13.9,63.5,9.98,4.63,0,0
17-01-2024,Chhattisgarh,20.49,26.81,26.58,16.97,61.5,3.5,2.06,0,0
17-01-2024,Goa,21.22,24.86,24.15,16.14,71.1,11.47,6.5,13.48,29.36
17-01-2024,Gujarat,14.54,17.89,16.53,9.44,44.4,11.27,5.36,0,0
17-01-2024,Haryana,8.78,12.21,10.87,5.97,61.8,3.55,2.29,0,0
17-01-2024,Himachal Pradesh,4.63,7.23,6.6,2.5,56.6,7.94,4.28,0.33,2.72
17-01-2024,Jharkhand,17.06,22.51,21.36,12.2,64.2,10.47,6.03,0,0
17-01-2024,Karnataka,21.61,25.43,24.38,16.72,72.1,4.9,3.65,0,0
17-01-2024,Kerala,22.42,30.02,28.78,16.64,70.7,6.97,5.31,0,0
17-01-2024,Madhya Pradesh,18.41,22.73,21.81,17.65,37.1,11.06,6.37,0,0
17-01-2024,Maharashtra,19.26,22.48,21.51,14.55,65.7,3.87,2.08,0,0
17-01-2024,Manipur,16.79,21.72,20.92,12.05,82.5,9.07,6.39,0,0
17-01-2024,Meghalaya,16.22,20.14,18.68,12.07,78.5,6.42,3.08,0.66,21.11
17-01-2024,Mizoram,18.86,21.7,21.66,13.87,84.7,3.67,1.76,4.61,22.31
17-01-2024,Nagaland,18.57,24.12,23.31,13.38,74.2,8.31,4.66,0,0
17-01-2024,Odisha,18.01,21.63,21.48,12.21,45.9,6.66,4,0,0
